shared_path,referenced_by,nested_dependencies,depth,product_scope,platform_scope,target_strategy,status,risk,blocker,notes
docs/shared/flexible-classroom/_msg.mdx,docs/flexible-classroom/api/api-classroom.restful.mdx|docs/flexible-classroom/api/api-recording.restful.mdx|docs/flexible-classroom/api/api-sync.restful.mdx|docs/flexible-classroom/api/api-user.restful.mdx|docs/flexible-classroom/api/api-widget.restful.mdx,,0,flexible-classroom,restful,convert to Fumadocs include or statically inline after dependency review,ready_for_mapping,medium,,referenced_by_count=5; generated=2026-07-02T10:27:25.467Z
docs/shared/flexible-classroom/_oss-notes.mdx,docs/flexible-classroom/best-practices/courseware.android.ios.javascript.electron.mdx|docs/flexible-classroom/get-started/configure.android.ios.javascript.electron.mdx,,0,flexible-classroom,android|electron|ios|javascript,convert to Fumadocs include or statically inline after dependency review,ready_for_mapping,medium,,referenced_by_count=2; generated=2026-07-02T10:27:25.467Z
docs/shared/flexible-classroom/_region.mdx,docs/flexible-classroom/api/api-classroom.restful.mdx|docs/flexible-classroom/api/api-recording.restful.mdx|docs/flexible-classroom/api/api-sync.restful.mdx|docs/flexible-classroom/api/api-user.restful.mdx|docs/flexible-classroom/api/api-widget.restful.mdx,,0,flexible-classroom,restful,convert to Fumadocs include or statically inline after dependency review,ready_for_mapping,medium,,referenced_by_count=5; generated=2026-07-02T10:27:25.467Z
docs/shared/flexible-classroom/_roomuuid.mdx,docs/flexible-classroom/api/api-classroom.restful.mdx|docs/flexible-classroom/api/api-recording.restful.mdx|docs/flexible-classroom/api/api-sync.restful.mdx|docs/flexible-classroom/api/api-user.restful.mdx|docs/flexible-classroom/api/api-widget.restful.mdx,docs-api-reference/shared/flexible-classroom/_character-set.mdx,1,flexible-classroom,restful,convert to Fumadocs include or statically inline after dependency review,needs_review,high,Nested shared dependencies require include-depth review and static expansion decision.,referenced_by_count=5; generated=2026-07-02T10:27:25.467Z
docs/shared/flexible-classroom/_run-preq-android.mdx,docs/flexible-classroom/advanced-features/_scene-builder/_deploy-scene.mdx|docs/flexible-classroom/get-started/quick-start.android.mdx,,0,flexible-classroom,android,convert to Fumadocs include or statically inline after dependency review,ready_for_mapping,medium,,referenced_by_count=2; generated=2026-07-02T10:27:25.467Z
docs/shared/flexible-classroom/_run-preq-electron.mdx,docs/flexible-classroom/advanced-features/_scene-builder/_deploy-scene.mdx|docs/flexible-classroom/get-started/quick-start.electron.mdx|docs/flexible-classroom/get-started/quick-start.javascript.mdx,,0,flexible-classroom,electron|javascript,convert to Fumadocs include or statically inline after dependency review,ready_for_mapping,medium,,referenced_by_count=3; generated=2026-07-02T10:27:25.467Z
docs/shared/flexible-classroom/_run-preq-ios.mdx,docs/flexible-classroom/advanced-features/_scene-builder/_deploy-scene.mdx,,0,flexible-classroom,,convert to Fumadocs include or statically inline after dependency review,ready_for_mapping,medium,,referenced_by_count=1; generated=2026-07-02T10:27:25.467Z
docs/shared/flexible-classroom/_run-preq-web.mdx,docs/flexible-classroom/advanced-features/_scene-builder/_deploy-scene.mdx,,0,flexible-classroom,,convert to Fumadocs include or statically inline after dependency review,ready_for_mapping,medium,,referenced_by_count=1; generated=2026-07-02T10:27:25.467Z
docs/shared/flexible-classroom/_source-code-android.mdx,docs/flexible-classroom/advanced-features/custom-ui.android.mdx|docs/flexible-classroom/get-started/quick-start.android.mdx,,0,flexible-classroom,android,convert to Fumadocs include or statically inline after dependency review,ready_for_mapping,medium,,referenced_by_count=2; generated=2026-07-02T10:27:25.467Z
docs/shared/flexible-classroom/_source-code-electron-web.mdx,docs/flexible-classroom/get-started/integrate-new.javascript.mdx|docs/flexible-classroom/get-started/integrate.electron.mdx|docs/flexible-classroom/get-started/integrate.javascript.mdx|docs/flexible-classroom/get-started/quick-start.electron.mdx|docs/flexible-classroom/get-started/quick-start.javascript.mdx,,0,flexible-classroom,electron|javascript,convert to Fumadocs include or statically inline after dependency review,ready_for_mapping,medium,,referenced_by_count=5; generated=2026-07-02T10:27:25.467Z
docs/shared/flexible-classroom/_tech.mdx,docs/flexible-classroom/get-started/quick-start.android.mdx|docs/flexible-classroom/get-started/quick-start.electron.mdx|docs/flexible-classroom/get-started/quick-start.ios.mdx|docs/flexible-classroom/get-started/quick-start.javascript.mdx,,0,flexible-classroom,android|electron|ios|javascript,convert to Fumadocs include or statically inline after dependency review,ready_for_mapping,medium,,referenced_by_count=4; generated=2026-07-02T10:27:25.467Z
docs/shared/flexible-classroom/_token-note.mdx,docs/flexible-classroom/get-started/integrate-new.javascript.mdx|docs/flexible-classroom/get-started/integrate.android.mdx|docs/flexible-classroom/get-started/integrate.electron.mdx|docs/flexible-classroom/get-started/integrate.ios.mdx|docs/flexible-classroom/get-started/integrate.javascript.mdx,,0,flexible-classroom,android|electron|ios|javascript,convert to Fumadocs include or statically inline after dependency review,ready_for_mapping,medium,,referenced_by_count=5; generated=2026-07-02T10:27:25.467Z
docs/shared/flexible-classroom/_ts.mdx,docs/flexible-classroom/api/api-classroom.restful.mdx|docs/flexible-classroom/api/api-recording.restful.mdx|docs/flexible-classroom/api/api-sync.restful.mdx|docs/flexible-classroom/api/api-user.restful.mdx|docs/flexible-classroom/api/api-widget.restful.mdx,,0,flexible-classroom,restful,convert to Fumadocs include or statically inline after dependency review,ready_for_mapping,medium,,referenced_by_count=5; generated=2026-07-02T10:27:25.467Z
docs/shared/flexible-classroom/_useruuid.mdx,docs/flexible-classroom/api/api-classroom.restful.mdx|docs/flexible-classroom/api/api-recording.restful.mdx|docs/flexible-classroom/api/api-sync.restful.mdx|docs/flexible-classroom/api/api-user.restful.mdx|docs/flexible-classroom/api/api-widget.restful.mdx,docs-api-reference/shared/flexible-classroom/_character-set.mdx,1,flexible-classroom,restful,convert to Fumadocs include or statically inline after dependency review,needs_review,high,Nested shared dependencies require include-depth review and static expansion decision.,referenced_by_count=5; generated=2026-07-02T10:27:25.467Z
docs/shared/marketplace/[deprecated]-agora-api-docs.mdx,,,0,marketplace,,convert to Fumadocs include or statically inline after dependency review,needs_review,medium,"No direct references found in scanned source pages; decide whether to migrate as reusable content, archive, or drop.",referenced_by_count=0; generated=2026-07-02T10:27:25.467Z
docs/shared/marketplace/api-extension.mdx,docs/marketplace/create-extensions/audio-filter.android.ios.macos.windows.mdx|docs/marketplace/create-extensions/video-filter.android.ios.macos.windows.mdx|docs/marketplace/integrate-extensions/faceunity-ar-api.android.ios.flutter.mdx|docs/marketplace/integrate-extensions/faceunity-ar.android.ios.flutter.mdx|docs/marketplace/integrate-extensions/iflytek-asr-api.android.ios.windows.mdx|docs/marketplace/integrate-extensions/iflytek-asr-api.javascript.mdx|docs/marketplace/integrate-extensions/iflytek-asr.android.ios.windows.mdx|docs/marketplace/integrate-extensions/legacy/.livedata-asr-api.android.ios.mdx|docs/marketplace/integrate-extensions/legacy/.livedata-asr.android.ios.mdx|docs/marketplace/integrate-extensions/legacy/_bytedance-volcengine-ar-api.android.ios.mdx|docs/marketplace/integrate-extensions/legacy/_bytedance-volcengine-ar.android.ios.mdx|docs/marketplace/integrate-extensions/legacy/_databaker-voice-changer-api.android.ios.mdx|docs/marketplace/integrate-extensions/legacy/_dubbing-voice-changer-api.android.ios.mdx|docs/marketplace/integrate-extensions/legacy/_fosafer-ar-api.android.ios.mdx|docs/marketplace/integrate-extensions/legacy/_fosafer-ar.android.ios.mdx|docs/marketplace/integrate-extensions/legacy/_hteffect-3d-avatar-cn-api.android.ios.mdx|docs/marketplace/integrate-extensions/legacy/_hteffect-3d-avatar-cn.android.ios.mdx|docs/marketplace/integrate-extensions/legacy/_hteffect-ar-api.android.ios.mdx|docs/marketplace/integrate-extensions/legacy/_hteffect-ar.android.ios.mdx|docs/marketplace/integrate-extensions/legacy/_livedata-moderation-api.android.ios.mdx,,0,marketplace,android|flutter|ios|javascript|macos|windows,convert to Fumadocs include or statically inline after dependency review,ready_for_mapping,medium,,referenced_by_count=31; generated=2026-07-02T10:27:25.467Z
docs/shared/marketplace/audio-moderation-1.mdx,docs/marketplace/integrate-extensions/legacy/_shumei-audio-moderation.mdx|docs/marketplace/integrate-extensions/legacy/_tuputech-audio-moderation.mdx|docs/marketplace/integrate-extensions/yitutech-audio-moderation.mdx,,0,marketplace,,convert to Fumadocs include or statically inline after dependency review,ready_for_mapping,medium,,referenced_by_count=3; generated=2026-07-02T10:27:25.467Z
docs/shared/marketplace/audio-moderation-2.mdx,docs/marketplace/integrate-extensions/legacy/_shumei-audio-moderation.mdx|docs/marketplace/integrate-extensions/legacy/_tuputech-audio-moderation.mdx|docs/marketplace/integrate-extensions/yitutech-audio-moderation.mdx,,0,marketplace,,convert to Fumadocs include or statically inline after dependency review,ready_for_mapping,medium,,referenced_by_count=3; generated=2026-07-02T10:27:25.467Z
docs/shared/marketplace/create-environment.mdx,docs/marketplace/create-extensions/audio-filter.android.ios.macos.windows.mdx|docs/marketplace/create-extensions/video-filter.android.ios.macos.windows.mdx,,0,marketplace,android|ios|macos|windows,convert to Fumadocs include or statically inline after dependency review,ready_for_mapping,medium,,referenced_by_count=2; generated=2026-07-02T10:27:25.467Z
docs/shared/marketplace/create-prerequisites.mdx,docs/marketplace/create-extensions/audio-filter.android.ios.macos.windows.mdx|docs/marketplace/create-extensions/video-filter.android.ios.macos.windows.mdx,,0,marketplace,android|ios|macos|windows,convert to Fumadocs include or statically inline after dependency review,ready_for_mapping,medium,,referenced_by_count=2; generated=2026-07-02T10:27:25.467Z
docs/shared/marketplace/extension-tech.mdx,docs/marketplace/integrate-extensions/faceunity-ar.android.ios.flutter.mdx|docs/marketplace/integrate-extensions/iflytek-asr.android.ios.windows.mdx|docs/marketplace/integrate-extensions/legacy/.livedata-asr.android.ios.mdx|docs/marketplace/integrate-extensions/legacy/_bytedance-volcengine-ar.android.ios.mdx|docs/marketplace/integrate-extensions/legacy/_databaker-voice-changer.android.ios.mdx|docs/marketplace/integrate-extensions/legacy/_dubbing-voice-changer.android.ios.mdx|docs/marketplace/integrate-extensions/legacy/_fosafer-ar.android.ios.mdx|docs/marketplace/integrate-extensions/legacy/_hteffect-3d-avatar-cn.android.ios.mdx|docs/marketplace/integrate-extensions/legacy/_hteffect-ar.android.ios.mdx|docs/marketplace/integrate-extensions/legacy/_livedata-moderation.android.ios.mdx|docs/marketplace/integrate-extensions/legacy/_microsoft-asr.android.ios.mdx|docs/marketplace/integrate-extensions/legacy/_tillusory-ar.android.ios.mdx|docs/marketplace/integrate-extensions/legacy/_unisound-asr.android.ios.mdx|docs/marketplace/integrate-extensions/legacy/_ximalaya-voice-changer.android.ios.mdx|docs/marketplace/integrate-extensions/legacy/_yitutech-asr.android.ios.mdx|docs/marketplace/integrate-extensions/sensetime-ar.android.ios.mdx,,0,marketplace,android|flutter|ios|windows,convert to Fumadocs include or statically inline after dependency review,ready_for_mapping,medium,,referenced_by_count=16; generated=2026-07-02T10:27:25.467Z
docs/shared/marketplace/integrate-video-sdk.mdx,docs/marketplace/integrate-extensions/faceunity-ar.android.ios.flutter.mdx|docs/marketplace/integrate-extensions/legacy/.livedata-asr.android.ios.mdx|docs/marketplace/integrate-extensions/legacy/_bytedance-volcengine-ar.android.ios.mdx|docs/marketplace/integrate-extensions/legacy/_fosafer-ar.android.ios.mdx|docs/marketplace/integrate-extensions/legacy/_hteffect-3d-avatar-cn.android.ios.mdx|docs/marketplace/integrate-extensions/legacy/_hteffect-ar.android.ios.mdx|docs/marketplace/integrate-extensions/legacy/_livedata-moderation.android.ios.mdx|docs/marketplace/integrate-extensions/legacy/_tillusory-ar.android.ios.mdx|docs/marketplace/integrate-extensions/legacy/_unisound-asr.android.ios.mdx|docs/marketplace/integrate-extensions/sensetime-ar.android.ios.mdx,,0,marketplace,android|flutter|ios,convert to Fumadocs include or statically inline after dependency review,ready_for_mapping,medium,,referenced_by_count=10; generated=2026-07-02T10:27:25.467Z
docs/shared/marketplace/integrate-voice-sdk.mdx,docs/marketplace/integrate-extensions/iflytek-asr.android.ios.windows.mdx|docs/marketplace/integrate-extensions/legacy/_databaker-voice-changer.android.ios.mdx|docs/marketplace/integrate-extensions/legacy/_dubbing-voice-changer.android.ios.mdx|docs/marketplace/integrate-extensions/legacy/_microsoft-asr.android.ios.mdx|docs/marketplace/integrate-extensions/legacy/_ximalaya-voice-changer.android.ios.mdx|docs/marketplace/integrate-extensions/legacy/_yitutech-asr.android.ios.mdx,,0,marketplace,android|ios|windows,convert to Fumadocs include or statically inline after dependency review,ready_for_mapping,medium,,referenced_by_count=6; generated=2026-07-02T10:27:25.467Z
docs/shared/marketplace/package.mdx,docs/marketplace/create-extensions/audio-filter.android.ios.macos.windows.mdx|docs/marketplace/create-extensions/video-filter.android.ios.macos.windows.mdx,,0,marketplace,android|ios|macos|windows,convert to Fumadocs include or statically inline after dependency review,ready_for_mapping,medium,,referenced_by_count=2; generated=2026-07-02T10:27:25.467Z
docs/shared/marketplace/prerequisites.mdx,docs/marketplace/integrate-extensions/faceunity-ar.android.ios.flutter.mdx|docs/marketplace/integrate-extensions/iflytek-asr.android.ios.windows.mdx|docs/marketplace/integrate-extensions/legacy/.livedata-asr.android.ios.mdx|docs/marketplace/integrate-extensions/legacy/_bytedance-volcengine-ar.android.ios.mdx|docs/marketplace/integrate-extensions/legacy/_databaker-voice-changer.android.ios.mdx|docs/marketplace/integrate-extensions/legacy/_dubbing-voice-changer.android.ios.mdx|docs/marketplace/integrate-extensions/legacy/_fosafer-ar.android.ios.mdx|docs/marketplace/integrate-extensions/legacy/_hteffect-3d-avatar-cn.android.ios.mdx|docs/marketplace/integrate-extensions/legacy/_hteffect-ar.android.ios.mdx|docs/marketplace/integrate-extensions/legacy/_livedata-moderation.android.ios.mdx|docs/marketplace/integrate-extensions/legacy/_microsoft-asr.android.ios.mdx|docs/marketplace/integrate-extensions/legacy/_tillusory-ar.android.ios.mdx|docs/marketplace/integrate-extensions/legacy/_unisound-asr.android.ios.mdx|docs/marketplace/integrate-extensions/legacy/_ximalaya-voice-changer.android.ios.mdx|docs/marketplace/integrate-extensions/legacy/_yitutech-asr.android.ios.mdx|docs/marketplace/integrate-extensions/sensetime-ar.android.ios.mdx,,0,marketplace,android|flutter|ios|windows,convert to Fumadocs include or statically inline after dependency review,ready_for_mapping,medium,,referenced_by_count=16; generated=2026-07-02T10:27:25.467Z
docs/shared/marketplace/processor.mdx,docs/marketplace/create-extensions/audio-filter.javascript.mdx|docs/marketplace/create-extensions/video-filter.javascript.mdx,,0,marketplace,javascript,convert to Fumadocs include or statically inline after dependency review,ready_for_mapping,medium,,referenced_by_count=2; generated=2026-07-02T10:27:25.467Z
docs/shared/marketplace/ticker.mdx,docs/marketplace/create-extensions/audio-filter.javascript.mdx|docs/marketplace/create-extensions/video-filter.javascript.mdx,,0,marketplace,javascript,convert to Fumadocs include or statically inline after dependency review,ready_for_mapping,medium,,referenced_by_count=2; generated=2026-07-02T10:27:25.467Z
docs/shared/marketplace/upgrade-extensions.mdx,docs/marketplace/integrate-extensions/faceunity-ar.android.ios.flutter.mdx|docs/marketplace/integrate-extensions/iflytek-asr.android.ios.windows.mdx|docs/marketplace/integrate-extensions/legacy/.livedata-asr.android.ios.mdx|docs/marketplace/integrate-extensions/legacy/_bytedance-volcengine-ar.android.ios.mdx|docs/marketplace/integrate-extensions/legacy/_databaker-voice-changer.android.ios.mdx|docs/marketplace/integrate-extensions/legacy/_dubbing-voice-changer.android.ios.mdx|docs/marketplace/integrate-extensions/legacy/_fosafer-ar.android.ios.mdx|docs/marketplace/integrate-extensions/legacy/_hteffect-3d-avatar-cn.android.ios.mdx|docs/marketplace/integrate-extensions/legacy/_hteffect-ar.android.ios.mdx|docs/marketplace/integrate-extensions/legacy/_microsoft-asr.android.ios.mdx|docs/marketplace/integrate-extensions/legacy/_tillusory-ar.android.ios.mdx|docs/marketplace/integrate-extensions/legacy/_unisound-asr.android.ios.mdx|docs/marketplace/integrate-extensions/legacy/_ximalaya-voice-changer.android.ios.mdx|docs/marketplace/integrate-extensions/legacy/_yitutech-asr.android.ios.mdx|docs/marketplace/integrate-extensions/sensetime-ar.android.ios.mdx,,0,marketplace,android|flutter|ios|windows,convert to Fumadocs include or statically inline after dependency review,ready_for_mapping,medium,,referenced_by_count=15; generated=2026-07-02T10:27:25.467Z
docs/shared/marketplace/video-moderation-2.mdx,docs/marketplace/integrate-extensions/legacy/_shumei-video-moderation.javascript.mdx|docs/marketplace/integrate-extensions/legacy/_tuputech-video-moderation.javascript.mdx|docs/marketplace/integrate-extensions/legacy/_yitutech-video-moderation.javascript.mdx|docs/marketplace/integrate-extensions/netease-yidun-video-moderation.javascript.mdx,,0,marketplace,javascript,convert to Fumadocs include or statically inline after dependency review,ready_for_mapping,medium,,referenced_by_count=4; generated=2026-07-02T10:27:25.467Z
docs/shared/marketplace/video-moderation-faq-2.mdx,docs/marketplace/integrate-extensions/legacy/_shumei-video-moderation.javascript.mdx|docs/marketplace/integrate-extensions/legacy/_tuputech-video-moderation.javascript.mdx|docs/marketplace/integrate-extensions/legacy/_yitutech-video-moderation.javascript.mdx|docs/marketplace/integrate-extensions/netease-yidun-video-moderation.javascript.mdx,,0,marketplace,javascript,convert to Fumadocs include or statically inline after dependency review,ready_for_mapping,medium,,referenced_by_count=4; generated=2026-07-02T10:27:25.467Z
docs/shared/marketplace/video-moderation-faq.mdx,docs/marketplace/integrate-extensions/legacy/_shumei-video-moderation.android.ios.mdx|docs/marketplace/integrate-extensions/legacy/_tuputech-video-moderation.android.ios.mdx|docs/marketplace/integrate-extensions/legacy/_yitutech-video-moderation.android.ios.mdx|docs/marketplace/integrate-extensions/netease-yidun-video-moderation.android.ios.mdx,,0,marketplace,android|ios,convert to Fumadocs include or statically inline after dependency review,ready_for_mapping,medium,,referenced_by_count=4; generated=2026-07-02T10:27:25.467Z
docs/shared/marketplace/video-moderation.mdx,docs/marketplace/integrate-extensions/legacy/_shumei-video-moderation.android.ios.mdx|docs/marketplace/integrate-extensions/legacy/_tuputech-video-moderation.android.ios.mdx|docs/marketplace/integrate-extensions/legacy/_yitutech-video-moderation.android.ios.mdx|docs/marketplace/integrate-extensions/netease-yidun-video-moderation.android.ios.mdx,,0,marketplace,android|ios,convert to Fumadocs include or statically inline after dependency review,ready_for_mapping,medium,,referenced_by_count=4; generated=2026-07-02T10:27:25.467Z
docs/shared/media-pull/failure-migration.mdx,,,0,media-pull,,convert to Fumadocs include or statically inline after dependency review,needs_review,medium,"No direct references found in scanned source pages; decide whether to migrate as reusable content, archive, or drop.",referenced_by_count=0; generated=2026-07-02T10:27:25.467Z
docs/shared/meeting/base-url.mdx,docs/meeting/api/create-room.restful.mdx|docs/meeting/api/query-recording.restful.mdx,,0,meeting,restful,convert to Fumadocs include or statically inline after dependency review,ready_for_mapping,medium,,referenced_by_count=2; generated=2026-07-02T10:27:25.467Z
docs/shared/meeting/content-type.mdx,docs/meeting/api/create-room.restful.mdx|docs/meeting/get-started/call-api.restful.mdx|docs/meeting/webhook/webhook-events.restful.mdx,,0,meeting,restful,convert to Fumadocs include or statically inline after dependency review,ready_for_mapping,medium,,referenced_by_count=3; generated=2026-07-02T10:27:25.467Z
docs/shared/meeting/header-auth.mdx,docs/meeting/api/create-room.restful.mdx|docs/meeting/api/query-recording.restful.mdx|docs/meeting/get-started/call-api.restful.mdx,,0,meeting,restful,convert to Fumadocs include or statically inline after dependency review,ready_for_mapping,medium,,referenced_by_count=3; generated=2026-07-02T10:27:25.467Z
docs/shared/meeting/integration-core-param.mdx,docs/meeting/get-started/integrate-meeting.android.mdx|docs/meeting/get-started/integrate-meeting.electron.mdx|docs/meeting/get-started/integrate-meeting.ios.mdx,,0,meeting,android|electron|ios,convert to Fumadocs include or statically inline after dependency review,ready_for_mapping,medium,,referenced_by_count=3; generated=2026-07-02T10:27:25.467Z
docs/shared/meeting/path-param.mdx,docs/meeting/api/create-room.restful.mdx|docs/meeting/api/query-recording.restful.mdx,,0,meeting,restful,convert to Fumadocs include or statically inline after dependency review,ready_for_mapping,medium,,referenced_by_count=2; generated=2026-07-02T10:27:25.467Z
docs/shared/meta-world/pre-reqs.mdx,docs/meta-world/get-started/integrate-sdk.android.mdx|docs/meta-world/get-started/run-example.android.mdx,,0,meta-world,android,convert to Fumadocs include or statically inline after dependency review,ready_for_mapping,medium,,referenced_by_count=2; generated=2026-07-02T10:27:25.467Z
docs/shared/one-to-one-live/repo-link.mdx,docs/one-to-one-live/rtm/resources.mdx,,0,one-to-one-live,,convert to Fumadocs include or statically inline after dependency review,ready_for_mapping,medium,,referenced_by_count=1; generated=2026-07-02T10:27:25.467Z
docs/shared/online-ktv/billing.mdx,docs/online-ktv/auikaraoke/overview/billing.mdx|docs/online-ktv/ktv-scenario/overview/billing.mdx|docs/online-ktv/online-ktv-sdk/overview/billing.mdx,,0,online-ktv,,convert to Fumadocs include or statically inline after dependency review,ready_for_mapping,medium,,referenced_by_count=3; generated=2026-07-02T10:27:25.467Z
docs/shared/online-ktv/difference.mdx,docs/online-ktv/auikaraoke/overview/solution-compare.mdx|docs/online-ktv/ktv-scenario/overview/solution-compare.mdx|docs/online-ktv/online-ktv-sdk/overview/solution-compare.mdx,,0,online-ktv,,convert to Fumadocs include or statically inline after dependency review,ready_for_mapping,medium,,referenced_by_count=3; generated=2026-07-02T10:27:25.467Z
docs/shared/online-ktv/lyrics.android.mdx,docs/online-ktv/auikaraoke/api/lyrics-api.android.mdx|docs/online-ktv/ktv-scenario/api/lyrics-api.android.mdx|docs/online-ktv/online-ktv-sdk/api/lyrics-api.android.mdx,,0,online-ktv,android,convert to Fumadocs include or statically inline after dependency review,ready_for_mapping,medium,,referenced_by_count=3; generated=2026-07-02T10:27:25.467Z
docs/shared/online-ktv/lyrics.ios.mdx,docs/online-ktv/auikaraoke/api/lyrics-api.ios.mdx|docs/online-ktv/ktv-scenario/api/lyrics-api.ios.mdx|docs/online-ktv/online-ktv-sdk/api/lyrics-api.ios.mdx,,0,online-ktv,ios,convert to Fumadocs include or statically inline after dependency review,ready_for_mapping,medium,,referenced_by_count=3; generated=2026-07-02T10:27:25.467Z
docs/shared/online-ktv/restful.mdx,docs/online-ktv/ktv-scenario/api/music-content-center.mdx|docs/online-ktv/online-ktv-sdk/api/music-content-center.mdx,,0,online-ktv,,convert to Fumadocs include or statically inline after dependency review,ready_for_mapping,medium,,referenced_by_count=2; generated=2026-07-02T10:27:25.467Z
docs/shared/online-ktv/scoring-android.mdx,docs/online-ktv/auikaraoke/advanced-features/lyrics-scoring.android.mdx|docs/online-ktv/ktv-scenario/advanced-features/lyrics-scoring.android.mdx|docs/online-ktv/online-ktv-sdk/advanced-features/lyrics-scoring.android.mdx,,0,online-ktv,android,convert to Fumadocs include or statically inline after dependency review,ready_for_mapping,medium,,referenced_by_count=3; generated=2026-07-02T10:27:25.467Z
docs/shared/online-ktv/scoring-ios.mdx,docs/online-ktv/auikaraoke/advanced-features/lyrics-scoring.ios.mdx|docs/online-ktv/ktv-scenario/advanced-features/lyrics-scoring.ios.mdx|docs/online-ktv/online-ktv-sdk/advanced-features/lyrics-scoring.ios.mdx,,0,online-ktv,ios,convert to Fumadocs include or statically inline after dependency review,ready_for_mapping,medium,,referenced_by_count=3; generated=2026-07-02T10:27:25.467Z
docs/shared/online-ktv/syncing-android.mdx,docs/online-ktv/auikaraoke/advanced-features/lyrics-syncing.android.mdx|docs/online-ktv/ktv-scenario/advanced-features/lyrics-syncing.android.mdx|docs/online-ktv/online-ktv-sdk/advanced-features/lyrics-syncing.android.mdx,,0,online-ktv,android,convert to Fumadocs include or statically inline after dependency review,ready_for_mapping,medium,,referenced_by_count=3; generated=2026-07-02T10:27:25.467Z
docs/shared/online-ktv/syncing-ios.mdx,docs/online-ktv/auikaraoke/advanced-features/lyrics-syncing.ios.mdx|docs/online-ktv/ktv-scenario/advanced-features/lyrics-syncing.ios.mdx|docs/online-ktv/online-ktv-sdk/advanced-features/lyrics-syncing.ios.mdx,,0,online-ktv,ios,convert to Fumadocs include or statically inline after dependency review,ready_for_mapping,medium,,referenced_by_count=3; generated=2026-07-02T10:27:25.467Z
docs/shared/rtc-server-sdk/error-code.mdx,docs-api-reference/rtc-server-sdk/error-code.mdx|docs/rtc-server-sdk/error-code.mdx,,0,rtc-server-sdk,,convert to Fumadocs include or statically inline after dependency review,ready_for_mapping,medium,,referenced_by_count=2; generated=2026-07-02T10:27:25.467Z
docs/shared/rtc/advanced-beauty-intro.mdx,docs/rtc/advanced-features/advanced-beauty-legacy.android.mdx|docs/rtc/advanced-features/advanced-beauty-legacy.ios.macos.mdx|docs/rtc/advanced-features/advanced-beauty-legacy.windows.mdx,,0,rtc,android|ios|macos|windows,convert to Fumadocs include or statically inline after dependency review,ready_for_mapping,medium,,referenced_by_count=3; generated=2026-07-02T10:27:25.467Z
docs/shared/rtc/alpha-intro.mdx,docs/rtc/best-practice/alpha-effect.android.ios.macos.windows.mdx|docs/rtc/best-practice/alpha-effect.rn.mdx,,0,rtc,android|ios|macos|rn|windows,convert to Fumadocs include or statically inline after dependency review,ready_for_mapping,medium,,referenced_by_count=2; generated=2026-07-02T10:27:25.467Z
docs/shared/rtc/apiexamples.mdx,docs/rtc/resources.electron.mdx|docs/rtc/resources.javascript.mdx|docs/rtc/resources.mini-program.mdx|docs/rtc/resources.rn.mdx,,0,rtc,electron|javascript|mini-program|rn,convert to Fumadocs include or statically inline after dependency review,ready_for_mapping,medium,,referenced_by_count=4; generated=2026-07-02T10:27:25.467Z
docs/shared/rtc/audio-call-tech.mdx,docs/rtc/basic-features/audio-quick-start.android.mdx|docs/rtc/basic-features/audio-quick-start.electron.mdx|docs/rtc/basic-features/audio-quick-start.flutter.mdx|docs/rtc/basic-features/audio-quick-start.harmonyos.mdx|docs/rtc/basic-features/audio-quick-start.ios.mdx|docs/rtc/basic-features/audio-quick-start.rn.mdx|docs/rtc/basic-features/audio-quick-start.unity.mdx|docs/rtc/basic-features/audio-quick-start.unreal-blueprint.mdx|docs/rtc/basic-features/audio-quick-start.unreal-cpp.mdx|docs/rtc/basic-features/audio-quick-start.windows.mdx,,0,rtc,android|electron|flutter|harmonyos|ios|rn|unity|unreal-blueprint|unreal-cpp|windows,convert to Fumadocs include or statically inline after dependency review,ready_for_mapping,medium,,referenced_by_count=10; generated=2026-07-02T10:27:25.467Z
docs/shared/rtc/basic-token.mdx,docs/recording/user-guides/generate-token.mdx|docs/rtc/basic-features/token-authentication.android.mdx|docs/rtc/basic-features/token-authentication.harmonyos.mdx|docs/rtc/basic-features/token-authentication.ios.macos.mdx|docs/rtc/basic-features/token-authentication.javascript.mdx|docs/rtc/basic-features/token-authentication.mini-program.mdx|docs/rtc/basic-features/token-authentication.windows.unreal-cpp.unreal-blueprint.mdx,,0,recording|rtc,android|harmonyos|ios|javascript|macos|mini-program|unreal-blueprint|unreal-cpp|windows,convert to Fumadocs include or statically inline after dependency review,ready_for_mapping,medium,,referenced_by_count=7; generated=2026-07-02T10:27:25.467Z
docs/shared/rtc/billing-advanced.mdx,docs/rtc/billing/billing-strategy.mdx|docs/rtc/billing/old/billing-strategy-old.mdx,,0,rtc,,convert to Fumadocs include or statically inline after dependency review,ready_for_mapping,medium,,referenced_by_count=2; generated=2026-07-02T10:27:25.467Z
